referencedate,area,areaid,daytotal,daydiff,totalvaccinations,totaldistinctpersons,dailydose1,dailydose2,dailydose3,totaldose1,totaldose2,totaldose3
2025-03-22 00:00:00,ΝΗΣΩΝ,906,0,0,168970,67017,0,0,0,67018,64331,53241
2025-03-22 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,-2,999596,368210,0,0,0,368215,342255,297510
2025-03-22 00:00:00,ΞΑΝΘΗΣ,105,0,0,201660,74295,0,0,0,74295,71641,61183
2025-03-22 00:00:00,ΠΑΡΟΥ,1210,0,0,39630,16454,0,0,0,16454,16803,12461
2025-03-22 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,688326,230434,0,0,0,230434,219899,253842
2025-03-22 00:00:00,ΠΕΛΛΑΣ,204,0,0,254667,94016,0,0,0,94020,89931,77314
2025-03-22 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233343,84565,0,0,0,84565,80926,72436
2025-03-22 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,125086,41737,0,0,0,41737,41483,45067
2025-03-22 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167533,62213,0,0,0,62213,59743,51163
2025-03-22 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208771,75485,0,0,0,75485,74063,65878
2025-03-22 00:00:00,ΡΟΔΟΥ,1211,0,0,255387,98305,0,0,0,98305,96604,83529
2025-03-22 00:00:00,ΣΑΜΟΥ,1104,0,0,64145,24023,0,0,0,24023,23663,20034
2025-03-22 00:00:00,ΣΕΡΡΩΝ,206,0,0,294946,99721,0,0,0,99722,95907,104751
2025-03-22 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29121,11090,0,0,0,11090,10860,8733
2025-03-22 00:00:00,ΣΥΡΟΥ,1212,0,0,50391,19818,0,0,0,19818,20373,16882
2025-03-22 00:00:00,ΤΗΝΟΥ,1213,0,0,20937,7419,0,0,0,7419,7328,7056
2025-03-22 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249613,84639,0,0,0,84639,83896,86126
2025-03-22 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,0,284168,97928,0,0,0,97928,95857,95280
2025-03-22 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96528,35097,0,0,0,35097,33608,30245
2025-03-22 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55842,21074,0,0,0,21074,20237,16800
2025-03-22 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206285,74095,0,0,0,74095,72052,64876
2025-03-22 00:00:00,ΧΑΝΙΩΝ,1304,0,0,341400,125418,0,0,0,125419,120549,102062
2025-03-22 00:00:00,ΧΙΟΥ,1105,0,0,117749,42866,0,0,0,42868,42105,41073
2025-03-23 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,354049,126785,0,0,0,126785,121996,112889
2025-03-23 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,0,666070,198759,0,0,0,198763,193303,282420
2025-03-23 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20531,7498,0,0,0,7498,7240,6339
2025-03-23 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,205052,76368,0,0,0,76368,74845,62554
2025-03-23 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,153020,53639,0,0,0,53639,51560,51882
2025-03-23 00:00:00,ΑΡΤΑΣ,401,0,0,129538,46477,0,0,0,46477,45987,42364
2025-03-23 00:00:00,ΑΧΑΪΑΣ,702,0,0,617405,224621,0,0,0,224621,214289,192535
2025-03-23 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245397,90587,0,0,0,90588,85411,77008
2025-03-23 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,0,2207774,729032,0,0,0,729042,710852,803824
2025-03-23 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58288,21066,0,0,0,21066,19781,19899
2025-03-23 00:00:00,ΔΡΑΜΑΣ,101,0,0,161575,57784,0,0,0,57784,55931,52827
2025-03-23 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184331,64777,0,0,0,64778,60622,58980
2025-03-23 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1332157,487888,0,0,0,487891,463110,394745
2025-03-23 00:00:00,ΕΒΡΟΥ,102,0,0,277462,97937,0,0,0,97940,94865,92392
2025-03-23 00:00:00,ΕΥΒΟΙΑΣ,802,0,0,399221,143078,0,0,0,143081,140244,126662
2025-03-23 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2025-03-23 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89256,35209,0,0,0,35210,34474,25303
2025-03-23 00:00:00,ΗΛΕΙΑΣ,703,0,0,268438,97993,0,0,0,97994,94945,82748
2025-03-23 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236535,83848,0,0,0,83848,80581,78299
2025-03-23 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,632277,220557,0,0,0,220560,215948,207948
2025-03-23 00:00:00,ΘΑΣΟΥ,103,0,0,31585,12452,0,0,0,12453,12160,9860
2025-03-23 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102449,37918,0,0,0,37918,36344,31157
2025-03-23 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,0,2237771,772912,0,0,0,772921,740540,760050
2025-03-23 00:00:00,ΘΗΡΑΣ,1202,0,0,60015,26404,0,0,0,26404,26118,15923
2025-03-23 00:00:00,ΙΘΑΚΗΣ,602,0,0,7046,2500,0,0,0,2500,2417,2231
2025-03-23 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18928,6843,0,0,0,6843,6601,5757
2025-03-23 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,355329,121028,0,0,0,121029,117963,124973
2025-03-23 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236537,81927,0,0,0,81928,79542,79995
2025-03-23 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52241,20222,0,0,0,20222,19500,16490
2025-03-23 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215532,78124,0,0,0,78124,75100,66395
2025-03-23 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15623,5724,0,0,0,5724,5438,4692
2025-03-23 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96799,34749,0,0,0,34749,33407,31376
2025-03-23 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11309,4386,0,0,0,4386,4094,3184
2025-03-23 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,0,2688922,921712,0,0,0,921820,879530,960590
2025-03-23 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228887,84179,0,0,0,84179,82278,73598
2025-03-23 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77510,28051,0,0,0,28052,27959,25632
2025-03-23 00:00:00,ΚΙΛΚΙΣ,203,0,0,134264,48780,0,0,0,48780,46559,43668
2025-03-23 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257533,92761,0,0,0,92761,88417,83677
2025-03-23 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278664,98150,0,0,0,98151,94767,92035
2025-03-23 00:00:00,ΚΩ,1206,0,0,85144,33680,0,0,0,33680,33180,25949
2025-03-23 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158657,57173,0,0,0,57173,56155,51625
2025-03-23 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511636,182648,0,0,0,182648,173797,165505
2025-03-23 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176815,65842,0,0,0,65842,64562,55612
2025-03-23 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165496,62299,0,0,0,62299,60631,51479
2025-03-23 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62876,26323,0,0,0,26323,26005,18204
2025-03-23 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37375,13642,0,0,0,13642,13489,12655
2025-03-23 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,0,385705,133674,0,0,0,133675,129625,129231
2025-03-23 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312766,109801,0,0,0,109801,107671,103229
2025-03-23 00:00:00,ΜΗΛΟΥ,1207,0,0,28388,10631,0,0,0,10631,10264,8433
2025-03-23 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36417,17711,0,0,0,17711,17559,9343
2025-03-23 00:00:00,ΝΑΞΟΥ,1209,0,0,41789,16709,0,0,0,16709,16007,11820
2025-03-23 00:00:00,ΝΗΣΩΝ,906,0,0,168970,67017,0,0,0,67018,64331,53241
2025-03-23 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,0,999596,368210,0,0,0,368215,342255,297510
2025-03-23 00:00:00,ΞΑΝΘΗΣ,105,0,0,201660,74295,0,0,0,74295,71641,61183
2025-03-23 00:00:00,ΠΑΡΟΥ,1210,0,0,39630,16454,0,0,0,16454,16803,12461
2025-03-23 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,688326,230434,0,0,0,230434,219899,253842
2025-03-23 00:00:00,ΠΕΛΛΑΣ,204,0,0,254667,94016,0,0,0,94020,89931,77314
2025-03-23 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233343,84565,0,0,0,84565,80926,72436
2025-03-23 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,125086,41737,0,0,0,41737,41483,45067
2025-03-23 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167533,62213,0,0,0,62213,59743,51163
2025-03-23 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208771,75485,0,0,0,75485,74063,65878
2025-03-23 00:00:00,ΡΟΔΟΥ,1211,0,0,255387,98305,0,0,0,98305,96604,83529
2025-03-23 00:00:00,ΣΑΜΟΥ,1104,0,0,64145,24023,0,0,0,24023,23663,20034
2025-03-23 00:00:00,ΣΕΡΡΩΝ,206,0,0,294946,99721,0,0,0,99722,95907,104751
2025-03-23 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29121,11090,0,0,0,11090,10860,8733
2025-03-23 00:00:00,ΣΥΡΟΥ,1212,0,0,50391,19818,0,0,0,19818,20373,16882
2025-03-23 00:00:00,ΤΗΝΟΥ,1213,0,0,20937,7419,0,0,0,7419,7328,7056
2025-03-23 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249613,84639,0,0,0,84639,83896,86126
2025-03-23 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,0,284168,97928,0,0,0,97928,95857,95280
2025-03-23 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96528,35097,0,0,0,35097,33608,30245
2025-03-23 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55842,21074,0,0,0,21074,20237,16800
2025-03-23 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206285,74095,0,0,0,74095,72052,64876
2025-03-23 00:00:00,ΧΑΝΙΩΝ,1304,0,0,341400,125418,0,0,0,125419,120549,102062
2025-03-23 00:00:00,ΧΙΟΥ,1105,0,0,117749,42866,0,0,0,42868,42105,41073
2025-03-24 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,1,1,354050,126785,0,0,1,126785,121996,112890
2025-03-24 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,1,1,666071,198759,0,0,1,198763,193303,282421
2025-03-24 00:00:00,ΑΝΔΡΟΥ,1201,3,3,20534,7498,0,0,3,7498,7240,6342
2025-03-24 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,205052,76368,0,0,0,76368,74845,62554
2025-03-24 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,153020,53639,0,0,0,53639,51560,51882
2025-03-24 00:00:00,ΑΡΤΑΣ,401,0,0,129538,46477,0,0,0,46477,45987,42364
2025-03-24 00:00:00,ΑΧΑΪΑΣ,702,0,0,617405,224621,0,0,0,224621,214289,192535
2025-03-24 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245397,90587,0,0,0,90588,85411,77008
2025-03-24 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,0,2207774,729032,0,0,0,729042,710852,803824
2025-03-24 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58288,21066,0,0,0,21066,19781,19899
2025-03-24 00:00:00,ΔΡΑΜΑΣ,101,0,0,161575,57784,0,0,0,57784,55931,52827
2025-03-24 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184331,64777,0,0,0,64778,60622,58980
2025-03-24 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,5,5,1332162,487888,0,0,5,487891,463110,394750
2025-03-24 00:00:00,ΕΒΡΟΥ,102,0,0,277462,97937,0,0,0,97940,94865,92392
2025-03-24 00:00:00,ΕΥΒΟΙΑΣ,802,0,0,399221,143078,0,0,0,143081,140244,126662
2025-03-24 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2025-03-24 00:00:00,ΖΑΚΥΝΘΟΥ,601,1,1,89257,35209,0,0,1,35210,34474,25304
2025-03-24 00:00:00,ΗΛΕΙΑΣ,703,0,0,268438,97993,0,0,0,97994,94945,82748
2025-03-24 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236535,83848,0,0,0,83848,80581,78299
2025-03-24 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,632277,220557,0,0,0,220560,215948,207948
2025-03-24 00:00:00,ΘΑΣΟΥ,103,0,0,31585,12452,0,0,0,12453,12160,9860
2025-03-24 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102449,37918,0,0,0,37918,36344,31157
2025-03-24 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,4,4,2237775,772912,0,0,4,772921,740540,760054
2025-03-24 00:00:00,ΘΗΡΑΣ,1202,0,0,60015,26404,0,0,0,26404,26118,15923
2025-03-24 00:00:00,ΙΘΑΚΗΣ,602,0,0,7046,2500,0,0,0,2500,2417,2231
2025-03-24 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18928,6843,0,0,0,6843,6601,5757
2025-03-24 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,3,3,355332,121028,0,0,3,121029,117963,124976
2025-03-24 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236537,81927,0,0,0,81928,79542,79995
2025-03-24 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52241,20222,0,0,0,20222,19500,16490
2025-03-24 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215532,78124,0,0,0,78124,75100,66395
2025-03-24 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15623,5724,0,0,0,5724,5438,4692
2025-03-24 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96799,34749,0,0,0,34749,33407,31376
2025-03-24 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11309,4386,0,0,0,4386,4094,3184
2025-03-24 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,15,15,2688937,921712,0,0,15,921820,879530,960605
2025-03-24 00:00:00,ΚΕΡΚΥΡΑΣ,603,1,1,228888,84179,0,0,1,84179,82278,73599
2025-03-24 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77510,28051,0,0,0,28052,27959,25632
2025-03-24 00:00:00,ΚΙΛΚΙΣ,203,0,0,134264,48780,0,0,0,48780,46559,43668
2025-03-24 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257533,92761,0,0,0,92761,88417,83677
2025-03-24 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278664,98150,0,0,0,98151,94767,92035
2025-03-24 00:00:00,ΚΩ,1206,0,0,85144,33680,0,0,0,33680,33180,25949
2025-03-24 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158657,57173,0,0,0,57173,56155,51625
2025-03-24 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511636,182648,0,0,0,182648,173797,165505
2025-03-24 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176815,65842,0,0,0,65842,64562,55612
2025-03-24 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165496,62299,0,0,0,62299,60631,51479
2025-03-24 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62876,26323,0,0,0,26323,26005,18204
2025-03-24 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37375,13642,0,0,0,13642,13489,12655
2025-03-24 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,0,385705,133674,0,0,0,133675,129625,129231
2025-03-24 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312766,109801,0,0,0,109801,107671,103229
2025-03-24 00:00:00,ΜΗΛΟΥ,1207,0,0,28388,10631,0,0,0,10631,10264,8433
2025-03-24 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36417,17711,0,0,0,17711,17559,9343
2025-03-24 00:00:00,ΝΑΞΟΥ,1209,0,0,41789,16709,0,0,0,16709,16007,11820
2025-03-24 00:00:00,ΝΗΣΩΝ,906,0,0,168970,67017,0,0,0,67018,64331,53241
2025-03-24 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,3,3,999599,368210,0,0,3,368215,342255,297513
2025-03-24 00:00:00,ΞΑΝΘΗΣ,105,0,0,201660,74295,0,0,0,74295,71641,61183
2025-03-24 00:00:00,ΠΑΡΟΥ,1210,0,0,39630,16454,0,0,0,16454,16803,12461
2025-03-24 00:00:00,ΠΕΙΡΑΙΩΣ,908,4,4,688330,230434,0,0,4,230434,219899,253846
2025-03-24 00:00:00,ΠΕΛΛΑΣ,204,0,0,254667,94016,0,0,0,94020,89931,77314
2025-03-24 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233343,84565,0,0,0,84565,80926,72436
2025-03-24 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,125086,41737,0,0,0,41737,41483,45067
2025-03-24 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167533,62213,0,0,0,62213,59743,51163
2025-03-24 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208771,75485,0,0,0,75485,74063,65878
2025-03-24 00:00:00,ΡΟΔΟΥ,1211,1,1,255388,98305,0,0,1,98305,96604,83530
2025-03-24 00:00:00,ΣΑΜΟΥ,1104,0,0,64145,24023,0,0,0,24023,23663,20034
2025-03-24 00:00:00,ΣΕΡΡΩΝ,206,0,0,294946,99721,0,0,0,99722,95907,104751
2025-03-24 00:00:00,ΣΠΟΡΑΔΩΝ,504,1,1,29122,11090,0,0,1,11090,10860,8734
2025-03-24 00:00:00,ΣΥΡΟΥ,1212,0,0,50391,19818,0,0,0,19818,20373,16882
2025-03-24 00:00:00,ΤΗΝΟΥ,1213,0,0,20937,7419,0,0,0,7419,7328,7056
2025-03-24 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249613,84639,0,0,0,84639,83896,86126
2025-03-24 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,0,284168,97928,0,0,0,97928,95857,95280
2025-03-24 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96528,35097,0,0,0,35097,33608,30245
2025-03-24 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55842,21074,0,0,0,21074,20237,16800
2025-03-24 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206285,74095,0,0,0,74095,72052,64876
2025-03-24 00:00:00,ΧΑΝΙΩΝ,1304,0,0,341400,125418,0,0,0,125419,120549,102062
2025-03-24 00:00:00,ΧΙΟΥ,1105,0,0,117749,42866,0,0,0,42868,42105,41073
2025-03-25 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,-1,354050,126785,0,0,0,126785,121996,112890
2025-03-25 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,-1,666071,198759,0,0,0,198763,193303,282421
2025-03-25 00:00:00,ΑΝΔΡΟΥ,1201,0,-3,20534,7498,0,0,0,7498,7240,6342
2025-03-25 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,205052,76368,0,0,0,76368,74845,62554
2025-03-25 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,153020,53639,0,0,0,53639,51560,51882
2025-03-25 00:00:00,ΑΡΤΑΣ,401,0,0,129538,46477,0,0,0,46477,45987,42364
2025-03-25 00:00:00,ΑΧΑΪΑΣ,702,0,0,617405,224621,0,0,0,224621,214289,192535
2025-03-25 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245397,90587,0,0,0,90588,85411,77008
2025-03-25 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,0,2207774,729032,0,0,0,729042,710852,803824
2025-03-25 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58288,21066,0,0,0,21066,19781,19899
2025-03-25 00:00:00,ΔΡΑΜΑΣ,101,0,0,161575,57784,0,0,0,57784,55931,52827
2025-03-25 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184331,64777,0,0,0,64778,60622,58980
2025-03-25 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,-5,1332162,487888,0,0,0,487891,463110,394750
2025-03-25 00:00:00,ΕΒΡΟΥ,102,0,0,277462,97937,0,0,0,97940,94865,92392
2025-03-25 00:00:00,ΕΥΒΟΙΑΣ,802,0,0,399221,143078,0,0,0,143081,140244,126662
2025-03-25 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2025-03-25 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,-1,89257,35209,0,0,0,35210,34474,25304
2025-03-25 00:00:00,ΗΛΕΙΑΣ,703,0,0,268438,97993,0,0,0,97994,94945,82748
2025-03-25 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236535,83848,0,0,0,83848,80581,78299
2025-03-25 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,632277,220557,0,0,0,220560,215948,207948
2025-03-25 00:00:00,ΘΑΣΟΥ,103,0,0,31585,12452,0,0,0,12453,12160,9860
2025-03-25 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102449,37918,0,0,0,37918,36344,31157
2025-03-25 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,-4,2237775,772912,0,0,0,772921,740540,760054
2025-03-25 00:00:00,ΘΗΡΑΣ,1202,0,0,60015,26404,0,0,0,26404,26118,15923
2025-03-25 00:00:00,ΙΘΑΚΗΣ,602,0,0,7046,2500,0,0,0,2500,2417,2231
2025-03-25 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18928,6843,0,0,0,6843,6601,5757
2025-03-25 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,-3,355332,121028,0,0,0,121029,117963,124976
2025-03-25 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236537,81927,0,0,0,81928,79542,79995
2025-03-25 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52241,20222,0,0,0,20222,19500,16490
2025-03-25 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215532,78124,0,0,0,78124,75100,66395
2025-03-25 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15623,5724,0,0,0,5724,5438,4692
2025-03-25 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96799,34749,0,0,0,34749,33407,31376
2025-03-25 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11309,4386,0,0,0,4386,4094,3184
2025-03-25 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,-15,2688937,921712,0,0,0,921820,879530,960605
2025-03-25 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,-1,228888,84179,0,0,0,84179,82278,73599
2025-03-25 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77510,28051,0,0,0,28052,27959,25632
2025-03-25 00:00:00,ΚΙΛΚΙΣ,203,0,0,134264,48780,0,0,0,48780,46559,43668
2025-03-25 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257533,92761,0,0,0,92761,88417,83677
2025-03-25 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278664,98150,0,0,0,98151,94767,92035
2025-03-25 00:00:00,ΚΩ,1206,0,0,85144,33680,0,0,0,33680,33180,25949
2025-03-25 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158657,57173,0,0,0,57173,56155,51625
2025-03-25 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,511636,182648,0,0,0,182648,173797,165505
2025-03-25 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176815,65842,0,0,0,65842,64562,55612
2025-03-25 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165496,62299,0,0,0,62299,60631,51479
2025-03-25 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62876,26323,0,0,0,26323,26005,18204
2025-03-25 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37375,13642,0,0,0,13642,13489,12655
2025-03-25 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,0,385705,133674,0,0,0,133675,129625,129231
2025-03-25 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312766,109801,0,0,0,109801,107671,103229
2025-03-25 00:00:00,ΜΗΛΟΥ,1207,0,0,28388,10631,0,0,0,10631,10264,8433
2025-03-25 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36417,17711,0,0,0,17711,17559,9343
2025-03-25 00:00:00,ΝΑΞΟΥ,1209,0,0,41789,16709,0,0,0,16709,16007,11820
2025-03-25 00:00:00,ΝΗΣΩΝ,906,0,0,168970,67017,0,0,0,67018,64331,53241
2025-03-25 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,-3,999599,368210,0,0,0,368215,342255,297513
2025-03-25 00:00:00,ΞΑΝΘΗΣ,105,0,0,201660,74295,0,0,0,74295,71641,61183
2025-03-25 00:00:00,ΠΑΡΟΥ,1210,0,0,39630,16454,0,0,0,16454,16803,12461
2025-03-25 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,-4,688330,230434,0,0,0,230434,219899,253846
2025-03-25 00:00:00,ΠΕΛΛΑΣ,204,0,0,254667,94016,0,0,0,94020,89931,77314
2025-03-25 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233343,84565,0,0,0,84565,80926,72436
2025-03-25 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,125086,41737,0,0,0,41737,41483,45067
2025-03-25 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167533,62213,0,0,0,62213,59743,51163
2025-03-25 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208771,75485,0,0,0,75485,74063,65878
